TIME,PM1,PM25,PM10,PRESSURE,HUMIDITY,TEMPERATURE,NO2,O3
2021-12-11 05:00:00,27.04,48.03,54.29,1010.05,97.0,-4.62,61.55,7.71
2021-12-11 06:00:00,28.59,50.13,56.05,1010.83,96.25,-4.51,62.88,9.2
2021-12-11 07:00:00,32.38,56.02,62.62,1011.77,95.88,-4.23,58.52,13.03
2021-12-11 08:00:00,32.48,56.25,62.64,1012.86,94.56,-2.89,60.41,15.74
2021-12-11 09:00:00,26.75,47.05,53.31,1013.85,93.81,-1.95,58.61,17.87
2021-12-11 10:00:00,25.96,45.45,52.16,1014.42,93.25,-1.39,57.29,20.98
2021-12-11 11:00:00,29.21,51.75,58.05,1014.8,93.44,-1.0,58.91,18.16
2021-12-11 12:00:00,30.05,52.98,59.49,1015.25,93.81,-0.67,59.82,14.67
2021-12-11 13:00:00,35.65,62.86,70.8,1015.58,92.88,-0.62,63.64,11.76
2021-12-11 14:00:00,37.14,64.7,72.48,1016.4,92.13,-1.26,65.83,10.55
2021-12-11 15:00:00,45.14,78.45,88.36,1017.35,93.63,-2.16,64.86,9.09
2021-12-11 16:00:00,53.25,92.4,103.93,1018.11,94.56,-2.37,63.78,9.87
2021-12-11 17:00:00,57.21,98.78,111.0,1019.06,94.19,-2.25,62.66,9.22
2021-12-11 18:00:00,69.1,118.73,133.41,1019.67,95.13,-2.3,62.96,8.62
2021-12-11 19:00:00,72.11,123.75,139.29,1020.32,96.25,-2.29,59.39,9.89
2021-12-11 20:00:00,69.68,119.9,134.67,1021.16,96.06,-2.22,58.93,10.59
2021-12-11 21:00:00,70.51,120.51,135.25,1021.96,95.5,-2.31,59.84,9.01
2021-12-11 22:00:00,67.5,115.93,129.92,1022.44,95.5,-2.6,58.68,10.0
2021-12-11 23:00:00,56.4,97.01,108.63,1022.43,94.75,-3.08,60.92,12.22
2021-12-12 00:00:00,43.94,75.58,84.31,1023.01,92.69,-2.57,54.81,18.57
2021-12-12 01:00:00,33.16,56.62,62.79,1023.32,93.06,-2.77,48.19,27.19
2021-12-12 02:00:00,35.81,60.75,67.34,1023.51,93.44,-2.74,50.59,26.22
2021-12-12 03:00:00,40.5,69.08,76.59,1023.9,96.25,-3.45,55.11,25.86
2021-12-12 04:00:00,38.82,65.55,72.68,1024.12,96.44,-3.37,53.84,20.47
2021-12-12 05:00:00,43.68,74.65,83.25,1024.91,97.0,-3.16,55.25,19.72
2021-12-12 06:00:00,44.24,75.37,83.94,1025.21,94.0,-2.79,57.43,17.98
2021-12-12 07:00:00,44.83,75.09,83.05,1025.22,94.0,-2.31,54.04,18.63
2021-12-12 08:00:00,48.65,81.92,90.68,1025.45,94.0,-1.95,50.12,28.71
2021-12-12 09:00:00,39.63,66.66,73.54,1025.36,94.0,-1.63,48.8,40.51
2021-12-12 10:00:00,35.23,59.09,65.14,1025.05,91.75,-1.07,46.5,47.44
2021-12-12 11:00:00,17.94,28.93,36.03,1024.76,83.5,0.62,37.39,62.83
2021-12-12 12:00:00,16.95,27.18,33.81,1024.62,91.0,-0.77,38.34,69.68
2021-12-12 13:00:00,22.49,37.46,45.14,1025.01,87.25,-0.01,44.64,53.26
2021-12-12 14:00:00,24.25,42.75,49.92,1025.58,87.25,-1.11,53.4,36.19
2021-12-12 15:00:00,25.79,44.75,52.43,1026.22,88.75,-2.17,62.28,27.39
2021-12-12 16:00:00,30.86,53.27,60.33,1026.54,90.25,-3.63,67.9,15.01
2021-12-12 17:00:00,29.66,51.67,58.36,1026.5,92.5,-4.58,65.15,11.79
2021-12-12 18:00:00,42.63,73.92,83.31,1026.64,94.0,-5.0,66.39,6.76
2021-12-12 19:00:00,55.53,95.0,107.03,1026.64,91.5,-5.21,65.22,5.1
2021-12-12 20:00:00,76.05,131.32,148.29,1026.53,91.63,-5.38,63.04,6.89
2021-12-12 21:00:00,82.75,148.13,168.64,1026.48,91.75,-5.97,62.87,7.68
2021-12-12 22:00:00,86.5,154.45,176.0,1026.16,92.31,-6.31,59.09,6.9
2021-12-12 23:00:00,85.97,153.57,174.84,1025.91,94.19,-6.67,55.32,8.77
2021-12-13 00:00:00,85.01,151.61,172.77,1025.94,95.31,-6.78,54.58,9.49
2021-12-13 01:00:00,84.51,150.67,171.66,1026.03,95.98,-6.87,53.24,11.0
2021-12-13 02:00:00,79.78,141.78,161.81,1025.64,94.21,-7.02,53.02,10.68
2021-12-13 03:00:00,77.46,137.03,155.73,1025.72,93.43,-7.14,52.26,11.17
2021-12-13 04:00:00,77.35,136.17,154.89,1025.96,96.18,-7.42,54.21,9.08
2021-12-13 05:00:00,76.76,136.13,154.88,1026.06,97.18,-7.8,55.98,8.68
2021-12-13 06:00:00,79.88,143.39,163.41,1026.62,96.96,-7.7,63.15,4.44
2021-12-13 07:00:00,83.78,147.79,167.83,1027.2,97.42,-7.07,73.15,0.01
2021-12-13 08:00:00,78.72,136.3,153.33,1027.56,96.63,-6.18,72.94,0.25
2021-12-13 09:00:00,79.04,138.21,155.91,1027.48,94.38,-4.96,77.5,0.12
2021-12-13 10:00:00,71.82,125.3,141.27,1027.17,94.0,-3.62,82.88,0.71
2021-12-13 11:00:00,63.95,110.26,123.87,1026.94,93.63,-2.49,84.59,2.62
2021-12-13 12:00:00,72.68,126.16,141.64,1026.5,91.94,-1.66,74.86,11.7
2021-12-13 13:00:00,66.43,113.66,127.33,1026.64,89.88,-0.77,68.32,16.8
2021-12-13 14:00:00,43.12,71.57,78.97,1027.04,89.13,-0.87,70.69,9.81
2021-12-13 15:00:00,41.84,69.3,76.22,1027.59,90.63,-2.14,77.11,4.9
2021-12-13 16:00:00,57.21,97.57,108.96,1028.02,91.38,-3.17,85.75,0.03
2021-12-13 17:00:00,63.54,109.32,123.23,1028.35,91.75,-3.84,77.84,0.0
2021-12-13 18:00:00,88.14,153.71,173.72,1028.58,96.25,-4.35,85.71,0.0
2021-12-13 19:00:00,79.1,136.89,153.46,1028.7,95.31,-4.04,79.47,0.0
2021-12-13 20:00:00,78.52,135.55,152.77,1028.83,92.69,-3.6,78.07,0.0
2021-12-13 21:00:00,88.67,154.7,174.16,1028.74,92.69,-3.28,76.32,0.0
2021-12-13 22:00:00,102.65,182.51,206.67,1028.48,91.0,-3.27,70.71,0.79
2021-12-13 23:00:00,97.46,172.12,194.15,1028.43,91.0,-3.32,68.79,0.42
2021-12-14 00:00:00,92.9,164.06,185.81,1028.45,91.19,-3.39,68.13,1.63
2021-12-14 01:00:00,90.61,161.27,182.49,1028.56,91.94,-3.13,69.64,2.85
2021-12-14 02:00:00,86.69,155.16,175.86,1028.62,92.5,-3.07,73.1,1.3
2021-12-14 03:00:00,88.42,160.3,182.94,1028.65,92.69,-3.06,72.76,1.28
2021-12-14 04:00:00,91.93,170.93,196.08,1028.48,93.44,-3.18,75.24,3.3
2021-12-14 05:00:00,88.94,169.27,195.1,1028.32,94.19,-2.87,75.84,2.39
2021-12-14 06:00:00,73.03,136.9,158.71,1028.2,95.31,-2.34,72.92,4.25
2021-12-14 07:00:00,67.52,128.11,148.73,1028.44,97.75,-2.15,72.49,4.31
2021-12-14 08:00:00,61.63,115.8,134.45,1028.53,100.0,-1.69,72.24,5.33
2021-12-14 09:00:00,57.8,104.41,119.7,1028.31,100.0,-1.19,72.61,2.82
2021-12-14 10:00:00,57.74,104.69,119.86,1027.86,100.0,-0.4,72.7,2.41
2021-12-14 11:00:00,50.86,90.3,102.49,1027.53,99.81,0.15,71.11,6.38
2021-12-14 12:00:00,32.1,56.52,63.52,1027.35,99.06,0.11,66.34,13.19
2021-12-14 13:00:00,28.32,49.14,54.6,1027.28,97.94,0.41,62.1,12.94
2021-12-14 14:00:00,34.06,57.72,63.75,1027.18,96.44,0.4,62.88,11.17
2021-12-14 15:00:00,31.25,52.19,57.37,1027.26,97.19,0.14,62.97,11.28
2021-12-14 16:00:00,29.95,50.46,55.63,1027.28,97.75,-0.06,65.09,10.67
2021-12-14 17:00:00,33.71,56.77,61.63,1027.48,98.31,-0.12,61.27,11.04
2021-12-14 18:00:00,46.25,77.85,85.18,1027.68,100.0,-0.35,63.4,10.45
2021-12-14 19:00:00,54.81,93.06,101.97,1027.86,99.81,-0.59,60.86,10.28
2021-12-14 20:00:00,54.01,91.81,100.58,1028.03,98.88,-0.67,57.38,11.2
2021-12-14 21:00:00,54.04,92.65,102.2,1028.38,97.38,-0.41,56.26,12.26
2021-12-14 22:00:00,61.24,107.77,119.33,1028.46,96.06,-0.23,58.69,13.25
2021-12-14 23:00:00,57.94,106.54,120.34,1028.4,96.63,-0.08,63.36,12.61
2021-12-15 00:00:00,54.53,99.43,112.08,1028.51,100.0,0.62,58.28,10.99
2021-12-15 01:00:00,55.14,101.41,115.44,1028.59,100.0,0.6,61.52,12.19
2021-12-15 02:00:00,51.1,92.3,103.75,1028.69,100.0,0.67,60.5,11.18
2021-12-15 03:00:00,47.06,84.41,94.78,1029.07,100.0,0.91,57.37,10.92
2021-12-15 04:00:00,42.75,75.54,84.24,1029.32,100.0,0.89,57.78,12.04
2021-12-15 05:00:00,40.21,71.81,80.38,1029.61,100.0,0.88,61.35,12.02
2021-12-15 06:00:00,38.21,67.3,74.79,1029.97,100.0,0.89,61.37,11.85
2021-12-15 07:00:00,37.09,64.93,71.99,1030.44,100.0,1.16,58.35,11.26
2021-12-15 08:00:00,45.45,78.94,87.71,1031.04,100.0,1.51,58.89,12.37
2021-12-15 09:00:00,29.95,52.51,58.1,1031.14,100.0,1.76,57.25,16.08
2021-12-15 10:00:00,23.8,41.25,46.24,1030.74,100.0,1.99,53.74,16.91
2021-12-15 11:00:00,31.77,54.78,60.6,1030.42,100.0,2.28,53.78,14.54
2021-12-15 12:00:00,32.1,56.39,62.52,1030.29,100.0,2.34,57.8,18.79
2021-12-15 13:00:00,23.01,41.85,47.17,1030.17,100.0,2.5,58.64,21.35
2021-12-15 14:00:00,25.91,45.14,50.52,1030.61,100.0,2.4,59.49,15.51
2021-12-15 15:00:00,24.33,41.36,46.66,1030.77,100.0,2.24,57.51,13.56
2021-12-15 16:00:00,23.91,41.0,45.82,1030.9,100.0,2.29,61.06,15.15
2021-12-15 17:00:00,34.64,59.12,64.79,1030.77,100.0,2.36,58.07,12.62
2021-12-15 18:00:00,31.84,54.64,59.82,1030.7,100.0,2.31,56.19,13.7
2021-12-15 19:00:00,42.29,73.73,81.3,1030.95,98.88,2.42,56.04,13.76
2021-12-15 20:00:00,37.45,63.94,69.72,1031.05,97.38,2.44,54.84,14.67
2021-12-15 21:00:00,27.83,48.37,53.12,1031.09,96.63,2.26,55.64,20.56
2021-12-15 22:00:00,34.7,59.15,64.42,1031.04,96.63,2.52,52.32,14.11
2021-12-15 23:00:00,31.63,56.15,61.86,1031.06,97.0,2.28,57.13,18.97
2021-12-16 00:00:00,26.69,47.77,53.69,1030.82,97.38,2.04,55.49,22.76
2021-12-16 01:00:00,27.73,49.94,55.58,1030.55,97.75,2.09,54.61,20.04
2021-12-16 02:00:00,26.27,47.31,52.28,1030.11,97.38,2.32,51.27,19.8
2021-12-16 03:00:00,24.23,43.68,48.57,1030.04,97.0,2.51,51.99,23.32
2021-12-16 04:00:00,27.15,49.8,55.84,1030.24,97.38,2.56,55.14,24.77
2021-12-16 05:00:00,21.05,37.94,44.34,1030.45,97.0,2.62,56.02,20.25
2021-12-16 06:00:00,19.54,33.78,41.48,1030.59,97.38,2.92,55.84,18.0
2021-12-16 07:00:00,23.2,41.47,46.57,1030.56,98.5,3.22,54.93,13.7
2021-12-16 08:00:00,26.4,46.28,50.81,1030.68,100.0,3.39,54.68,15.55
2021-12-16 09:00:00,23.54,41.71,46.48,1030.54,100.0,3.79,52.94,27.27
2021-12-16 10:00:00,21.51,38.06,43.68,1030.04,100.0,4.19,49.17,34.15
2021-12-16 11:00:00,20.69,35.29,42.1,1029.84,100.0,4.4,50.98,35.72
2021-12-16 12:00:00,18.67,30.71,37.85,1029.71,99.25,4.52,53.15,31.97
2021-12-16 13:00:00,17.48,28.38,35.4,1029.64,100.0,4.32,55.18,27.95
2021-12-16 14:00:00,17.66,29.28,35.72,1029.54,100.0,3.81,55.9,26.77
2021-12-16 15:00:00,16.14,26.24,32.28,1029.74,99.25,3.99,56.22,26.79
2021-12-16 16:00:00,15.22,24.28,29.4,1030.33,100.0,4.03,49.62,35.82
2021-12-16 17:00:00,11.76,18.74,21.09,1030.58,99.25,4.08,42.44,48.51
2021-12-16 18:00:00,10.32,16.24,18.72,1031.09,94.75,4.46,35.21,56.12
2021-12-16 19:00:00,9.58,15.37,16.4,1031.31,93.92,4.35,35.11,68.23
2021-12-16 20:00:00,11.55,18.26,20.5,1031.71,94.0,3.62,38.92,63.67
2021-12-16 21:00:00,10.72,17.18,18.69,1031.46,91.75,2.91,36.17,73.29
2021-12-16 22:00:00,10.98,17.73,19.37,1030.89,92.5,2.51,36.98,74.24
2021-12-16 23:00:00,12.7,20.15,23.37,1030.74,89.5,3.07,39.17,68.09
2021-12-17 00:00:00,10.65,17.03,18.4,1030.36,89.5,2.88,37.64,72.7
2021-12-17 01:00:00,9.37,14.94,15.83,1030.25,90.25,2.57,38.02,70.96
2021-12-17 02:00:00,8.38,13.18,13.76,1030.04,88.0,3.04,35.73,74.13
2021-12-17 03:00:00,7.55,12.01,12.62,1030.01,92.5,2.37,35.26,74.48
2021-12-17 04:00:00,9.24,14.64,15.48,1029.95,89.5,2.71,35.5,72.01
2021-12-17 05:00:00,8.44,13.22,13.83,1029.69,92.5,2.01,37.05,72.38
2021-12-17 06:00:00,9.5,14.85,15.89,1029.93,91.75,1.89,37.86,73.78
2021-12-17 07:00:00,11.03,17.26,18.88,1029.9,90.25,2.22,39.52,72.44
2021-12-17 08:00:00,10.12,15.59,16.65,1029.9,92.5,2.29,42.03,67.09
2021-12-17 09:00:00,8.75,13.44,14.07,1030.21,94.0,2.33,39.03,74.75
2021-12-17 10:00:00,9.84,14.89,15.73,1029.74,94.0,2.43,37.51,74.08
2021-12-17 11:00:00,10.2,15.61,16.44,1029.54,87.98,3.03,37.26,74.05
2021-12-17 12:00:00,10.29,15.94,16.89,1029.46,87.38,3.0,38.77,75.99
2021-12-17 13:00:00,10.61,16.64,17.75,1029.42,80.33,2.95,40.9,72.95
2021-12-17 14:00:00,11.49,17.88,19.58,1029.48,91.0,2.12,42.28,68.97
2021-12-17 15:00:00,11.86,19.09,21.65,1029.56,88.75,2.12,41.71,66.69
2021-12-17 16:00:00,12.38,20.3,23.78,1029.7,89.44,2.14,40.69,67.92
2021-12-17 17:00:00,11.98,19.24,21.56,1029.9,90.63,1.95,40.83,69.52
2021-12-17 18:00:00,10.99,17.41,18.84,1029.99,87.63,2.24,39.99,69.93
2021-12-17 19:00:00,9.85,15.42,16.28,1030.27,87.06,1.99,39.33,71.78
2021-12-17 20:00:00,9.08,13.97,14.67,1030.58,86.69,1.91,40.0,77.03
2021-12-17 21:00:00,9.94,15.58,16.74,1030.97,87.63,1.51,39.77,74.19
2021-12-17 22:00:00,12.91,20.36,22.76,1031.33,89.13,1.25,37.07,74.23
2021-12-17 23:00:00,7.38,11.29,11.96,1031.85,88.38,1.3,36.56,75.25
2021-12-18 00:00:00,6.7,10.13,10.72,1032.33,88.0,1.23,38.6,76.35
2021-12-18 01:00:00,7.48,11.59,12.27,1032.63,89.13,1.01,39.02,73.35
2021-12-18 02:00:00,8.09,12.61,13.18,1032.91,90.06,0.66,38.86,69.99
2021-12-18 03:00:00,9.72,15.46,16.13,1033.12,91.38,0.23,39.45,66.62
2021-12-18 04:00:00,10.88,17.36,18.31,1033.26,91.19,0.31,41.4,58.09
2021-12-18 05:00:00,11.4,18.17,19.83,1033.3,92.69,0.06,40.72,59.55
2021-12-18 06:00:00,13.7,21.18,24.89,1033.54,93.81,-0.07,45.89,52.74
2021-12-18 07:00:00,14.66,23.22,27.83,1033.43,95.69,-0.15,46.12,52.45
2021-12-18 08:00:00,10.18,16.74,17.96,1033.37,95.13,0.37,41.11,59.61
2021-12-18 09:00:00,10.96,17.87,19.67,1033.09,94.19,0.83,41.26,59.75
2021-12-18 10:00:00,12.86,20.9,24.4,1032.5,91.75,0.87,42.73,65.19
2021-12-18 11:00:00,13.6,22.29,26.59,1031.75,92.69,0.8,43.37,65.48
2021-12-18 12:00:00,13.54,22.67,27.27,1031.01,92.69,1.13,44.9,61.28
2021-12-18 13:00:00,13.52,22.61,27.11,1030.44,91.94,1.21,45.93,63.43
2021-12-18 14:00:00,15.13,24.68,30.1,1030.04,90.63,1.04,47.8,59.54
2021-12-18 15:00:00,18.97,31.68,39.91,1029.55,90.63,0.8,47.91,57.19
2021-12-18 16:00:00,18.78,31.5,39.94,1028.91,91.75,0.58,49.28,54.18
2021-12-18 17:00:00,18.41,30.56,38.56,1028.19,91.75,0.58,46.03,53.7
2021-12-18 18:00:00,17.29,28.69,36.03,1027.55,90.63,0.77,43.7,53.05
2021-12-18 19:00:00,18.52,30.37,38.14,1026.71,89.5,0.85,45.84,50.04
2021-12-18 20:00:00,19.47,32.14,40.38,1026.21,88.73,1.27,46.86,46.57
2021-12-18 21:00:00,20.12,33.62,41.74,1025.35,89.08,1.47,47.75,42.85
2021-12-18 22:00:00,20.5,35.86,43.59,1024.55,89.13,1.32,48.53,42.66
2021-12-18 23:00:00,19.22,32.16,39.92,1023.56,88.38,1.61,46.83,43.33
2021-12-19 00:00:00,10.07,15.33,16.31,1023.19,88.0,2.01,39.12,58.77
2021-12-19 01:00:00,8.64,12.97,13.58,1022.19,87.25,2.27,37.44,61.69
2021-12-19 02:00:00,10.88,17.37,19.05,1021.13,86.13,2.36,39.51,62.24
2021-12-19 03:00:00,11.32,18.35,20.44,1019.82,85.37,2.24,40.86,61.28
2021-12-19 04:00:00,11.39,18.59,20.33,1018.69,86.02,2.28,40.95,62.44
2021-12-19 05:00:00,10.67,17.1,18.48,1018.09,86.93,2.55,39.91,61.4
2021-12-19 06:00:00,10.57,16.9,18.2,1017.68,88.28,2.7,36.61,63.19
2021-12-19 07:00:00,11.39,18.11,19.91,1017.1,90.63,2.62,36.91,64.57
2021-12-19 08:00:00,11.88,19.0,21.87,1017.38,92.48,2.77,40.39,70.02
2021-12-19 09:00:00,8.84,13.85,14.47,1016.91,94.0,3.04,35.94,76.6
2021-12-19 10:00:00,9.51,14.68,15.41,1016.02,94.75,3.17,35.19,74.09
2021-12-19 11:00:00,7.81,11.77,12.32,1015.1,94.75,3.36,27.81,73.65
2021-12-19 12:00:00,5.49,7.94,8.25,1014.39,93.63,3.49,21.55,76.58
2021-12-19 13:00:00,6.74,10.06,10.63,1013.69,94.0,3.37,22.42,75.95
2021-12-19 14:00:00,6.19,9.16,9.62,1013.07,91.91,3.06,24.71,79.96
2021-12-19 15:00:00,10.12,15.46,16.93,1012.66,90.4,3.06,25.33,75.6
2021-12-19 16:00:00,10.05,15.24,16.02,1012.27,93.18,2.74,29.25,78.17
2021-12-19 17:00:00,9.52,14.48,15.22,1011.52,91.44,2.53,28.07,74.33
2021-12-19 18:00:00,12.4,19.1,21.39,1011.2,93.32,2.5,29.01,67.76
2021-12-19 19:00:00,3.59,5.5,5.87,1012.06,90.7,1.85,22.29,85.91
2021-12-19 20:00:00,4.44,6.59,6.91,1012.73,89.2,1.56,19.5,82.49
2021-12-19 21:00:00,4.82,7.13,7.59,1013.51,85.92,1.19,19.78,77.77
2021-12-19 22:00:00,6.37,9.69,10.42,1013.99,83.95,0.6,24.27,74.8
2021-12-19 23:00:00,7.22,11.19,11.85,1014.31,82.62,-0.07,26.68,72.56
2021-12-20 00:00:00,7.06,10.95,11.58,1014.53,82.15,-0.56,23.36,76.95
2021-12-20 01:00:00,7.38,11.54,12.1,1014.64,81.25,-0.78,23.8,74.04
2021-12-20 02:00:00,9.73,15.29,16.2,1014.66,81.25,-1.08,26.85,68.94
2021-12-20 03:00:00,9.84,14.86,15.52,1014.73,84.25,-1.22,26.68,67.59
2021-12-20 04:00:00,9.15,13.63,14.43,1014.64,83.5,-1.0,26.91,69.84
2021-12-20 05:00:00,13.44,21.59,24.77,1014.86,85.75,-1.14,32.25,64.17
2021-12-20 06:00:00,13.33,21.14,23.75,1015.41,85.75,-1.18,34.07,58.3
2021-12-20 07:00:00,9.32,13.99,14.89,1015.82,88.0,-1.38,32.36,58.54
2021-12-20 08:00:00,10.37,16.0,16.93,1016.4,88.75,-0.83,31.72,61.6
2021-12-20 09:00:00,10.45,15.95,16.91,1016.56,90.21,-0.44,30.52,62.68
2021-12-20 10:00:00,8.46,12.41,12.98,1016.73,91.74,-0.57,28.51,68.61
2021-12-20 11:00:00,8.77,12.92,13.4,1016.92,90.07,-0.37,29.49,66.79
2021-12-20 12:00:00,9.75,14.81,15.8,1016.93,89.19,-0.15,31.79,65.99
2021-12-20 13:00:00,8.69,12.82,13.51,1017.16,89.58,-0.52,29.29,66.59
2021-12-20 14:00:00,12.18,18.92,21.37,1017.55,88.75,-1.05,33.4,62.32
2021-12-20 15:00:00,11.08,17.12,18.26,1017.74,86.5,-1.28,32.58,58.74
2021-12-20 16:00:00,8.9,13.72,14.26,1018.25,86.47,-1.69,25.96,68.88
2021-12-20 17:00:00,11.13,17.65,19.09,1018.77,85.38,-1.66,26.81,68.97
2021-12-20 18:00:00,7.96,12.97,14.6,1019.91,82.81,-2.2,24.06,79.79
2021-12-20 19:00:00,12.56,18.81,21.61,1020.73,83.71,-2.53,26.77,63.27
2021-12-20 20:00:00,9.73,14.68,15.91,1021.47,83.13,-2.86,25.75,58.73
2021-12-20 21:00:00,7.09,10.55,11.19,1022.0,82.19,-3.06,27.38,60.81
2021-12-20 22:00:00,13.33,21.44,24.95,1022.25,79.75,-3.26,31.22,52.14
2021-12-20 23:00:00,14.22,22.92,26.97,1022.3,79.94,-3.56,30.98,62.19
2021-12-21 00:00:00,6.54,10.14,10.77,1022.64,82.38,-3.81,26.44,77.79
2021-12-21 01:00:00,9.33,14.92,15.89,1022.93,81.06,-4.09,27.65,78.27
2021-12-21 02:00:00,12.18,19.31,21.0,1022.87,82.0,-4.15,29.63,69.81
2021-12-21 03:00:00,14.09,21.91,25.05,1022.8,87.06,-4.27,30.5,65.98
2021-12-21 04:00:00,14.97,23.33,27.2,1022.99,88.94,-4.78,34.15,58.08
2021-12-21 05:00:00,16.17,25.33,30.27,1023.23,89.5,-4.79,42.21,43.47
2021-12-21 06:00:00,18.5,29.14,35.13,1023.57,90.25,-4.59,47.04,40.12
2021-12-21 07:00:00,14.22,22.32,25.59,1024.06,92.5,-4.39,44.28,41.98
2021-12-21 08:00:00,12.39,19.24,21.14,1024.41,92.88,-3.7,38.18,54.11
2021-12-21 09:00:00,9.19,14.56,15.35,1024.73,89.5,-3.08,27.64,70.54
2021-12-21 10:00:00,7.76,11.87,12.48,1024.75,84.63,-2.77,25.6,74.76
2021-12-21 11:00:00,4.39,6.51,6.79,1024.62,79.76,-2.4,23.24,71.93
2021-12-21 12:00:00,2.47,3.6,3.81,1024.56,76.42,-2.27,20.56,75.17
2021-12-21 13:00:00,6.77,10.29,10.92,1024.86,77.07,-2.7,33.53,73.05
2021-12-21 14:00:00,7.56,11.47,12.17,1024.95,81.25,-3.79,38.05,59.19
2021-12-21 15:00:00,14.17,21.68,25.77,1025.22,85.75,-5.43,55.77,25.1
2021-12-21 16:00:00,22.69,36.2,43.37,1025.3,84.63,-6.24,67.69,1.94
2021-12-21 17:00:00,29.15,47.4,53.37,1025.34,82.75,-6.37,72.08,0.13
2021-12-21 18:00:00,41.03,67.47,73.25,1025.41,82.0,-6.28,71.31,0.0
2021-12-21 19:00:00,56.96,94.28,103.17,1025.58,82.0,-6.27,67.5,0.0
2021-12-21 20:00:00,54.64,92.27,101.42,1025.89,83.13,-6.2,67.49,0.0
2021-12-21 21:00:00,53.12,89.86,98.81,1026.18,83.13,-6.35,66.21,0.09
2021-12-21 22:00:00,53.06,89.87,99.02,1026.27,82.38,-6.78,62.4,0.78
2021-12-21 23:00:00,55.84,94.88,104.37,1026.41,83.13,-7.08,62.36,0.79
2021-12-22 00:00:00,52.76,90.79,100.02,1026.6,85.0,-6.48,63.13,0.49
2021-12-22 01:00:00,57.01,99.5,109.66,1026.92,85.75,-6.34,62.17,1.18
2021-12-22 02:00:00,62.71,110.5,122.62,1026.96,85.38,-6.68,61.62,1.25
2021-12-22 03:00:00,59.22,103.86,115.79,1027.03,86.88,-6.64,59.36,6.93
2021-12-22 04:00:00,51.92,91.48,102.06,1027.22,88.38,-6.33,59.46,5.0
2021-12-22 05:00:00,43.45,75.18,82.87,1027.36,89.13,-5.98,57.77,1.84
2021-12-22 06:00:00,43.01,74.14,81.23,1027.94,89.5,-5.99,59.87,1.29
2021-12-22 07:00:00,47.56,81.71,89.9,1028.58,94.0,-6.03,60.97,1.72
2021-12-22 08:00:00,49.99,85.57,94.19,1028.97,94.75,-4.9,62.68,1.6
2021-12-22 09:00:00,26.38,43.91,50.85,1029.16,94.0,-4.66,37.87,31.63
2021-12-22 10:00:00,23.77,39.31,46.46,1028.96,89.5,-4.14,40.18,35.11
2021-12-22 11:00:00,17.24,27.9,34.53,1028.66,84.25,-3.44,35.45,42.04
2021-12-22 12:00:00,14.17,22.79,27.0,1028.32,83.5,-3.22,30.1,55.48
2021-12-22 13:00:00,13.85,21.57,24.63,1028.44,82.0,-3.48,39.57,45.21
2021-12-22 14:00:00,16.76,25.83,31.12,1028.61,83.5,-4.93,49.67,23.7
2021-12-22 15:00:00,21.33,32.83,40.3,1028.62,81.25,-5.42,65.57,3.31
2021-12-22 16:00:00,37.99,61.25,66.87,1028.84,83.5,-7.16,70.77,0.0
2021-12-22 17:00:00,57.29,95.83,105.04,1028.97,82.75,-7.9,68.11,0.0
2021-12-22 18:00:00,72.24,123.93,137.51,1028.83,82.0,-8.47,63.03,0.0
2021-12-22 19:00:00,83.67,146.28,163.32,1028.65,85.0,-8.42,64.27,0.0
2021-12-22 20:00:00,77.65,132.81,146.54,1028.38,83.5,-8.05,61.35,0.03
2021-12-22 21:00:00,72.5,123.86,136.82,1028.0,85.75,-8.45,55.2,1.06
2021-12-22 22:00:00,70.55,120.1,132.21,1027.62,83.5,-8.71,52.13,3.09
2021-12-22 23:00:00,69.27,118.83,131.83,1027.15,85.0,-8.88,48.62,4.52
2021-12-23 00:00:00,71.18,123.45,137.16,1026.48,86.5,-8.93,47.99,4.85
2021-12-23 01:00:00,72.14,125.35,139.46,1026.06,86.5,-9.27,47.71,4.76
2021-12-23 02:00:00,72.54,126.17,139.97,1025.41,87.25,-9.69,45.25,5.82
2021-12-23 03:00:00,72.83,126.93,141.75,1024.79,88.0,-10.19,44.29,5.85
2021-12-23 04:00:00,70.08,122.1,135.61,1024.24,89.5,-10.85,46.85,4.82
2021-12-23 05:00:00,63.26,109.39,121.21,1023.57,87.25,-11.14,45.18,5.23
2021-12-23 06:00:00,60.57,104.12,115.06,1023.19,88.75,-11.26,55.48,0.47
2021-12-23 07:00:00,70.37,121.53,134.62,1022.72,86.25,-10.83,58.84,0.37
2021-12-23 08:00:00,68.45,118.13,130.81,1022.18,87.44,-9.33,55.41,2.57
2021-12-23 09:00:00,53.11,90.66,99.84,1021.25,86.88,-7.33,54.94,4.9
2021-12-23 10:00:00,42.59,71.34,77.43,1019.96,85.38,-5.67,59.65,1.7
2021-12-23 11:00:00,31.27,51.32,56.29,1018.28,83.88,-4.35,53.71,10.48
2021-12-23 12:00:00,24.19,38.88,45.7,1016.82,81.81,-3.06,59.76,4.93
2021-12-23 13:00:00,26.24,42.31,48.35,1015.74,79.56,-2.81,69.27,0.08
2021-12-23 14:00:00,26.63,43.02,48.06,1014.54,80.13,-3.12,73.56,0.0
2021-12-23 15:00:00,27.21,43.99,49.46,1013.75,79.94,-3.48,70.48,0.0
